RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Atlanta, GA_B25091_018E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Homeowner households without a mortgage paying 25 to 29.9 percent,1072,B25091_018E,HD01_VD18,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_004E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Homeowner households with a mortgage paying 10 to 14.9 percent,7022,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_021E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Homeowner households without a mortgage paying 40 to 49.9 percent,965,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_023E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Homeowner households without a mortgage not computed,436,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_013E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Homeowner households without a mortgage,18980,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_012E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Homeowner households with a mortgage not computed,376,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_007E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Homeowner households with a mortgage paying 25 to 29.9 percent,8693,B25091_007E,HD01_VD07,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_009E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying 35 to 39.9 percent,4858,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_010E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying 40 to 49.9 percent,5958,B25091_010E,HD01_VD10,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_003E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying less than 10 percent,6500,B25091_003E,HD01_VD03,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_019E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage paying 30 to 34.9 percent,962,B25091_019E,HD01_VD19,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_014E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage paying less than 10 percent,21185,B25091_014E,HD01_VD14,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_015E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage paying 10 to 14.9 percent,8799,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_020E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage paying 35 to 39.9 percent,878,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_005E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying 15 to 19.9 percent,19837,B25091_005E,HD01_VD05,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_002E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage,103000,B25091_002E,HD01_VD02,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_011E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying more than 50 percent,10445,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_017E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage paying 20 to 24.9 percent,3092,B25091_017E,HD01_VD17,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Percent of homeowner households paying unaffordable housing costs,17,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),Calculation: (HD01_VD09+HD01_VD10+HD01_VD11+HD01_VD20+HD01_VD21+HD01_VD22)/(HD01_VD01-HD01_VD23-HD01_VD12),B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_006E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying 20 to 24.9 percent,19238,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_008E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying 30 to 34.9 percent,8675,B25091_008E,HD01_VD08,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_001E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Total homeowner households,148716,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_016E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage paying 15 to 19.9 percent,5732,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_018E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage paying 25 to 29.9 percent,1969,B25091_018E,HD01_VD18,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_004E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying 10 to 14.9 percent,13861,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_021E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage paying 40 to 49.9 percent,753,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_023E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage not computed,285,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_013E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households without a mortgage,45716,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_012E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage not computed,270,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Louisville, KY_B25091_007E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Homeowner households with a mortgage paying 25 to 29.9 percent,13358,B25091_007E,HD01_VD07,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_009E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage paying 35 to 39.9 percent,1518,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_010E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage paying 40 to 49.9 percent,2059,B25091_010E,HD01_VD10,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_003E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage paying less than 10 percent,2154,B25091_003E,HD01_VD03,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_019E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying 30 to 34.9 percent,383,B25091_019E,HD01_VD19,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_014E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying less than 10 percent,8013,B25091_014E,HD01_VD14,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_015E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying 10 to 14.9 percent,3234,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_020E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying 35 to 39.9 percent,393,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_005E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage paying 15 to 19.9 percent,6235,B25091_005E,HD01_VD05,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_022E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying more than 50 percent,1176,B25091_022E,HD01_VD22,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_002E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage,29792,B25091_002E,HD01_VD02,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_011E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage paying more than 50 percent,3900,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_017E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying 20 to 24.9 percent,1003,B25091_017E,HD01_VD17,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Percent of homeowner households paying unaffordable housing costs,20,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),Calculation: (HD01_VD09+HD01_VD10+HD01_VD11+HD01_VD20+HD01_VD21+HD01_VD22)/(HD01_VD01-HD01_VD23-HD01_VD12),B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_006E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage paying 20 to 24.9 percent,4303,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_008E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage paying 30 to 34.9 percent,1753,B25091_008E,HD01_VD08,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_001E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Total homeowner households,47256,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_016E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying 15 to 19.9 percent,1911,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_018E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying 25 to 29.9 percent,683,B25091_018E,HD01_VD18,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_004E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households with a mortgage paying 10 to 14.9 percent,4955,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_021E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage paying 40 to 49.9 percent,366,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_023E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Homeowner households without a mortgage not computed,302,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
